Id,PostId,VoteTypeId,CreationDate,UserId,BountyAmount
39238,7750,2,31/10/2016 0:00,,
39239,7750,5,31/10/2016 0:00,14192,
39240,9966,15,31/10/2016 0:00,,
39241,9966,10,31/10/2016 0:00,,
39242,9966,3,31/10/2016 0:00,,
39243,9968,15,31/10/2016 0:00,,
39244,9968,3,31/10/2016 0:00,,
39245,6771,2,31/10/2016 0:00,,
39246,9970,2,31/10/2016 0:00,,
39247,4446,2,31/10/2016 0:00,,
39248,9965,2,31/10/2016 0:00,,
39249,9970,2,31/10/2016 0:00,,
39250,6771,2,31/10/2016 0:00,,
39251,9970,2,31/10/2016 0:00,,
39252,9975,2,31/10/2016 0:00,,
39253,9971,2,31/10/2016 0:00,,
39254,9974,2,31/10/2016 0:00,,
39255,9965,2,31/10/2016 0:00,,
39256,9973,2,31/10/2016 0:00,,
39257,9972,2,31/10/2016 0:00,,
39258,9969,2,31/10/2016 0:00,,
39259,9970,2,31/10/2016 0:00,,
39260,9967,2,31/10/2016 0:00,,
39261,9973,2,31/10/2016 0:00,,
39262,9874,1,31/10/2016 0:00,,
39263,9967,2,31/10/2016 0:00,,
39265,9926,5,1/11/2016 0:00,14208,
39267,9926,2,1/11/2016 0:00,,
39268,9973,2,1/11/2016 0:00,,
39269,9969,2,1/11/2016 0:00,,
39271,1545,5,1/11/2016 0:00,14195,
39272,9965,2,1/11/2016 0:00,,
39273,4221,2,1/11/2016 0:00,,
39274,4221,5,1/11/2016 0:00,14209,
39275,4223,2,1/11/2016 0:00,,
39276,9561,2,1/11/2016 0:00,,
39277,9976,3,1/11/2016 0:00,,
39278,9965,2,1/11/2016 0:00,,
39279,9965,5,1/11/2016 0:00,12954,
39280,9951,5,1/11/2016 0:00,12954,
39281,9976,10,1/11/2016 0:00,,
39282,9963,2,1/11/2016 0:00,,
39283,9970,2,1/11/2016 0:00,,
39284,7377,2,1/11/2016 0:00,,
39285,7377,5,1/11/2016 0:00,90,
39286,9978,2,1/11/2016 0:00,,
39287,9977,2,1/11/2016 0:00,,
39288,9976,2,1/11/2016 0:00,,
39289,9965,2,1/11/2016 0:00,,
39290,9973,2,1/11/2016 0:00,,
39291,9958,2,1/11/2016 0:00,,
39292,9952,2,1/11/2016 0:00,,
39293,9954,2,1/11/2016 0:00,,
39294,9955,2,1/11/2016 0:00,,
39295,5705,2,1/11/2016 0:00,,
39296,5703,2,1/11/2016 0:00,,
39297,5703,5,1/11/2016 0:00,284,
39298,4034,2,1/11/2016 0:00,,
39299,4035,2,1/11/2016 0:00,,
39300,9950,2,1/11/2016 0:00,,
39301,9969,2,1/11/2016 0:00,,
39302,9949,2,1/11/2016 0:00,,
39303,9970,1,1/11/2016 0:00,,
39305,3566,2,2/11/2016 0:00,,
39306,7378,2,2/11/2016 0:00,,
39307,7377,5,2/11/2016 0:00,14168,
39308,7377,2,2/11/2016 0:00,,
39309,9980,16,2/11/2016 0:00,,
39310,9963,2,2/11/2016 0:00,,
39313,9974,1,2/11/2016 0:00,,
39314,9981,16,2/11/2016 0:00,,
39315,9963,8,2/11/2016 0:00,1511,50
39316,9969,2,2/11/2016 0:00,,
39317,9965,2,2/11/2016 0:00,,
39318,9973,2,2/11/2016 0:00,,
39319,4412,16,2/11/2016 0:00,,
39320,9980,3,2/11/2016 0:00,,
39322,4412,2,2/11/2016 0:00,,
39323,4412,5,2/11/2016 0:00,14222,
39324,9982,2,2/11/2016 0:00,,
39327,2038,2,2/11/2016 0:00,,
39330,5476,2,2/11/2016 0:00,,
39331,5474,2,2/11/2016 0:00,,
39332,2009,2,2/11/2016 0:00,,
39333,2013,2,2/11/2016 0:00,,
39334,813,2,2/11/2016 0:00,,
39335,365,2,2/11/2016 0:00,,
39336,9972,2,2/11/2016 0:00,,
39337,9321,2,2/11/2016 0:00,,
39338,7378,2,2/11/2016 0:00,,
39339,9988,2,2/11/2016 0:00,,
39340,9963,2,2/11/2016 0:00,,
39341,9963,5,2/11/2016 0:00,90,
39342,9987,2,2/11/2016 0:00,,
39343,9973,2,2/11/2016 0:00,,
39344,9986,2,2/11/2016 0:00,,
39345,9989,2,2/11/2016 0:00,,
39346,9991,1,2/11/2016 0:00,,
39347,9981,3,2/11/2016 0:00,,
39348,9991,2,2/11/2016 0:00,,
39349,9986,2,2/11/2016 0:00,,
39350,9990,2,2/11/2016 0:00,,
39351,9989,2,2/11/2016 0:00,,
39352,9988,2,2/11/2016 0:00,,
39353,9987,2,2/11/2016 0:00,,
39354,9984,2,2/11/2016 0:00,,
39355,9985,2,2/11/2016 0:00,,
39356,9981,2,2/11/2016 0:00,,
39357,9982,2,2/11/2016 0:00,,
39358,9983,2,2/11/2016 0:00,,
39359,9980,2,2/11/2016 0:00,,
39360,9979,2,2/11/2016 0:00,,
39361,9989,2,2/11/2016 0:00,,
39362,3369,5,3/11/2016 0:00,14233,
39363,9990,2,3/11/2016 0:00,,
39364,1624,2,3/11/2016 0:00,,
39365,1630,2,3/11/2016 0:00,,
39366,1628,2,3/11/2016 0:00,,
39367,1641,2,3/11/2016 0:00,,
39368,1651,2,3/11/2016 0:00,,
39369,1012,5,3/11/2016 0:00,7037,
39370,1012,2,3/11/2016 0:00,,
39371,1023,2,3/11/2016 0:00,,
39372,1047,2,3/11/2016 0:00,,
39373,4630,2,3/11/2016 0:00,,
39374,7377,2,3/11/2016 0:00,,
39375,7377,5,3/11/2016 0:00,7037,
39376,7378,2,3/11/2016 0:00,,
39377,9321,2,3/11/2016 0:00,,
39378,9963,2,3/11/2016 0:00,,
39379,9992,2,3/11/2016 0:00,,
39380,9990,2,3/11/2016 0:00,,
39381,9986,2,3/11/2016 0:00,,
39382,9996,16,3/11/2016 0:00,,
39383,9996,2,3/11/2016 0:00,,
39384,9996,2,3/11/2016 0:00,,
39385,9997,2,3/11/2016 0:00,,
39386,9957,5,3/11/2016 0:00,14219,
39387,9989,2,3/11/2016 0:00,,
39388,9997,2,3/11/2016 0:00,,
39389,9999,1,3/11/2016 0:00,,
39390,9997,2,3/11/2016 0:00,,
39392,9950,2,3/11/2016 0:00,,
39393,9949,2,3/11/2016 0:00,,
39394,9989,2,3/11/2016 0:00,,
39395,9995,3,3/11/2016 0:00,,
39396,7114,2,3/11/2016 0:00,,
39397,10004,2,3/11/2016 0:00,,
39398,10003,2,3/11/2016 0:00,,
39399,10002,2,3/11/2016 0:00,,
39400,9997,2,3/11/2016 0:00,,
39401,9999,2,3/11/2016 0:00,,
39402,9998,2,3/11/2016 0:00,,
39403,9996,2,3/11/2016 0:00,,
39404,9992,2,3/11/2016 0:00,,
39405,9995,2,3/11/2016 0:00,,
39406,9993,2,3/11/2016 0:00,,
39407,9994,2,3/11/2016 0:00,,
39408,9964,2,3/11/2016 0:00,,
39409,10002,16,3/11/2016 0:00,,
39410,9922,2,3/11/2016 0:00,,
39411,9987,2,3/11/2016 0:00,,
39412,9987,5,3/11/2016 0:00,90,
39413,1779,2,3/11/2016 0:00,,
39414,10008,2,3/11/2016 0:00,,
39415,10007,2,3/11/2016 0:00,,
39416,95,5,4/11/2016 0:00,14250,
39417,9988,2,4/11/2016 0:00,,
39418,9992,2,4/11/2016 0:00,,
39419,10014,2,4/11/2016 0:00,,
39420,10010,2,4/11/2016 0:00,,
39421,10014,2,4/11/2016 0:00,,
39422,9999,2,4/11/2016 0:00,,
39423,10008,2,4/11/2016 0:00,,
39424,10014,2,4/11/2016 0:00,,
39425,10012,2,4/11/2016 0:00,,
39426,10013,2,4/11/2016 0:00,,
39427,10019,2,4/11/2016 0:00,,
39428,9494,2,4/11/2016 0:00,,
39429,10018,2,4/11/2016 0:00,,
39430,10017,2,4/11/2016 0:00,,
39431,10009,2,4/11/2016 0:00,,
39433,10016,2,4/11/2016 0:00,,
39434,10013,2,4/11/2016 0:00,,
39436,10006,2,4/11/2016 0:00,,
39437,10012,2,4/11/2016 0:00,,
39438,10010,2,4/11/2016 0:00,,
39439,10011,2,4/11/2016 0:00,,
39440,10007,2,4/11/2016 0:00,,
39441,10008,2,4/11/2016 0:00,,
39442,10005,2,4/11/2016 0:00,,
39443,9331,2,4/11/2016 0:00,,
39444,9999,2,5/11/2016 0:00,,
39445,10011,16,5/11/2016 0:00,,
39446,10013,2,5/11/2016 0:00,,
39447,10007,2,5/11/2016 0:00,,
39448,10022,2,5/11/2016 0:00,,
39449,10016,2,5/11/2016 0:00,,
39450,10026,2,5/11/2016 0:00,,
39451,10023,2,5/11/2016 0:00,,
39452,10021,2,5/11/2016 0:00,,
39453,10024,2,5/11/2016 0:00,,
39454,9963,2,5/11/2016 0:00,,
39455,9963,5,5/11/2016 0:00,14264,
39456,10016,2,5/11/2016 0:00,,
39457,10014,2,5/11/2016 0:00,,
39458,10014,5,5/11/2016 0:00,14264,
39459,10011,2,5/11/2016 0:00,,
39460,9976,15,5/11/2016 0:00,,
39461,9976,10,5/11/2016 0:00,,
39462,9976,3,5/11/2016 0:00,,
39463,10003,15,5/11/2016 0:00,,
39464,10011,2,5/11/2016 0:00,,
39465,10027,1,5/11/2016 0:00,,
39466,4554,16,5/11/2016 0:00,,
39467,5807,16,5/11/2016 0:00,,
39468,10013,2,5/11/2016 0:00,,
39469,4554,2,5/11/2016 0:00,,
39470,4553,2,5/11/2016 0:00,,
39471,10029,2,5/11/2016 0:00,,
39472,9996,2,5/11/2016 0:00,,
39473,10017,2,5/11/2016 0:00,,
39474,10009,2,5/11/2016 0:00,,
39475,9494,2,5/11/2016 0:00,,
39476,10019,2,5/11/2016 0:00,,
39477,10014,2,5/11/2016 0:00,,
39478,10016,2,5/11/2016 0:00,,
39479,10015,2,5/11/2016 0:00,,
39480,6084,2,5/11/2016 0:00,,
39481,9978,3,6/11/2016 0:00,,
39482,10009,2,6/11/2016 0:00,,
39483,9978,2,6/11/2016 0:00,,
39484,1073,2,6/11/2016 0:00,,
39485,1077,2,6/11/2016 0:00,,
39486,10035,5,6/11/2016 0:00,14277,
39487,10032,2,6/11/2016 0:00,,
39488,10036,2,6/11/2016 0:00,,
39489,10035,2,6/11/2016 0:00,,
39490,10030,2,6/11/2016 0:00,,
39491,10034,2,6/11/2016 0:00,,
39492,10033,2,6/11/2016 0:00,,
39493,10032,2,6/11/2016 0:00,,
39497,10021,2,6/11/2016 0:00,,
39498,10024,2,6/11/2016 0:00,,
39499,10023,2,6/11/2016 0:00,,
39500,10031,2,6/11/2016 0:00,,
39501,4553,2,6/11/2016 0:00,,
39502,4554,2,6/11/2016 0:00,,
39503,10028,2,6/11/2016 0:00,,
39504,10029,2,6/11/2016 0:00,,
39505,10027,2,6/11/2016 0:00,,
39506,10026,2,6/11/2016 0:00,,
39507,10022,2,6/11/2016 0:00,,
39508,10025,2,6/11/2016 0:00,,
39509,10020,2,6/11/2016 0:00,,
39510,4552,2,6/11/2016 0:00,,
39511,4532,2,6/11/2016 0:00,,
39512,4529,2,6/11/2016 0:00,,
39513,4564,2,6/11/2016 0:00,,
39514,4522,2,6/11/2016 0:00,,
39515,4551,2,6/11/2016 0:00,,
39516,4541,2,6/11/2016 0:00,,
39517,4556,2,6/11/2016 0:00,,
39518,4544,2,6/11/2016 0:00,,
39519,10021,2,6/11/2016 0:00,,
39520,9978,2,6/11/2016 0:00,,
39521,9995,10,7/11/2016 0:00,,
39522,10033,2,7/11/2016 0:00,,
39523,365,5,7/11/2016 0:00,8945,
39524,196,2,7/11/2016 0:00,,
39525,10040,2,7/11/2016 0:00,,
39526,10033,16,7/11/2016 0:00,,
39527,10022,2,7/11/2016 0:00,,
39528,10041,10,7/11/2016 0:00,,
39529,10040,3,7/11/2016 0:00,,
39530,4753,2,7/11/2016 0:00,,
39531,6076,5,7/11/2016 0:00,958,
39532,9664,5,7/11/2016 0:00,958,
39533,10043,2,7/11/2016 0:00,,
39534,10045,2,7/11/2016 0:00,,
39535,5277,2,8/11/2016 0:00,,
39536,5278,2,8/11/2016 0:00,,
39537,10029,2,8/11/2016 0:00,,
39538,4710,2,8/11/2016 0:00,,
39539,10045,2,8/11/2016 0:00,,
39540,10045,2,8/11/2016 0:00,,
39541,10046,2,8/11/2016 0:00,,
39542,10026,2,8/11/2016 0:00,,
39543,10033,2,8/11/2016 0:00,,
39544,10045,2,8/11/2016 0:00,,
39545,10045,2,8/11/2016 0:00,,
39546,10044,2,8/11/2016 0:00,,
39547,10047,2,8/11/2016 0:00,,
39548,10045,2,8/11/2016 0:00,,
39549,9771,16,8/11/2016 0:00,,
39550,10032,2,8/11/2016 0:00,,
39551,10049,2,8/11/2016 0:00,,
39552,10050,5,8/11/2016 0:00,14076,
39553,10047,2,8/11/2016 0:00,,
39554,10054,2,8/11/2016 0:00,,
39555,10051,2,8/11/2016 0:00,,
39556,266,5,9/11/2016 0:00,14308,
39557,10051,2,9/11/2016 0:00,,
39558,10054,2,9/11/2016 0:00,,
39559,10049,2,9/11/2016 0:00,,
39560,10049,1,9/11/2016 0:00,,
39561,10047,2,9/11/2016 0:00,,
39562,10045,5,9/11/2016 0:00,12764,
39563,10049,2,9/11/2016 0:00,,
39564,10002,2,9/11/2016 0:00,,
39565,10055,1,9/11/2016 0:00,,
39566,10043,2,9/11/2016 0:00,,
39567,10059,16,9/11/2016 0:00,,
39568,10059,2,9/11/2016 0:00,,
39569,10060,2,9/11/2016 0:00,,
39570,10059,2,9/11/2016 0:00,,
39571,10061,2,9/11/2016 0:00,,
39572,10059,2,9/11/2016 0:00,,
39573,10059,2,9/11/2016 0:00,,
39574,10061,2,9/11/2016 0:00,,
39575,10060,2,9/11/2016 0:00,,
39576,7395,2,9/11/2016 0:00,,
39577,10052,2,9/11/2016 0:00,,
39578,10058,2,9/11/2016 0:00,,
39579,10053,2,9/11/2016 0:00,,
39580,10057,2,9/11/2016 0:00,,
39581,10056,2,9/11/2016 0:00,,
39582,10055,2,9/11/2016 0:00,,
39584,10051,2,9/11/2016 0:00,,
39585,10054,2,9/11/2016 0:00,,
39586,10047,2,9/11/2016 0:00,,
39587,10049,2,9/11/2016 0:00,,
39588,10050,2,9/11/2016 0:00,,
39589,10045,2,9/11/2016 0:00,,
39590,10046,2,9/11/2016 0:00,,
39591,10048,2,9/11/2016 0:00,,
39592,10044,2,9/11/2016 0:00,,
39593,10042,2,9/11/2016 0:00,,
39595,10043,2,9/11/2016 0:00,,
39597,10040,2,9/11/2016 0:00,,
39598,10039,2,9/11/2016 0:00,,
39599,10038,2,9/11/2016 0:00,,
39600,5637,2,9/11/2016 0:00,,
39601,10037,2,9/11/2016 0:00,,
39602,10057,2,9/11/2016 0:00,,
39603,10057,5,9/11/2016 0:00,14316,
39604,10062,2,9/11/2016 0:00,,
39605,10053,2,9/11/2016 0:00,,
39606,10058,2,9/11/2016 0:00,,
39607,3631,2,9/11/2016 0:00,,
39608,3631,5,9/11/2016 0:00,5669,
39609,1061,2,9/11/2016 0:00,,
39610,748,2,9/11/2016 0:00,,
39611,10059,2,9/11/2016 0:00,,
39612,10061,2,9/11/2016 0:00,,
39613,10051,2,9/11/2016 0:00,,
39614,3670,2,9/11/2016 0:00,,
39615,3631,2,9/11/2016 0:00,,
39616,10044,2,9/11/2016 0:00,,
39617,10061,2,9/11/2016 0:00,,
39618,10059,2,9/11/2016 0:00,,
39619,10059,2,9/11/2016 0:00,,
39620,4698,2,9/11/2016 0:00,,
39621,10051,16,9/11/2016 0:00,,
39622,10064,10,9/11/2016 0:00,,
39623,9988,5,9/11/2016 0:00,14324,
39624,6583,5,9/11/2016 0:00,4227,
39625,10059,2,9/11/2016 0:00,,
39626,10059,5,9/11/2016 0:00,10426,
39627,10061,2,9/11/2016 0:00,,
39628,10062,2,9/11/2016 0:00,,
39629,10059,5,9/11/2016 0:00,14332,
39630,9957,5,10/11/2016 0:00,14162,
39631,10021,5,10/11/2016 0:00,5456,
39632,3559,5,10/11/2016 0:00,5456,
39633,10061,2,10/11/2016 0:00,,
39634,10070,2,10/11/2016 0:00,,
39635,10069,3,10/11/2016 0:00,,
39636,10069,10,10/11/2016 0:00,,
39637,863,16,10/11/2016 0:00,,
39638,6698,16,10/11/2016 0:00,,
39639,10059,2,10/11/2016 0:00,,
39640,9963,9,10/11/2016 0:00,,
39641,10065,2,10/11/2016 0:00,,
39642,748,2,10/11/2016 0:00,,
39643,748,5,10/11/2016 0:00,12764,
39644,10071,3,10/11/2016 0:00,,
39645,10061,2,10/11/2016 0:00,,
39646,7704,2,10/11/2016 0:00,,
39647,10025,2,10/11/2016 0:00,,
39648,10072,2,10/11/2016 0:00,,
39649,4347,2,10/11/2016 0:00,,
39650,4379,2,10/11/2016 0:00,,
39651,4351,2,10/11/2016 0:00,,
39652,4377,2,10/11/2016 0:00,,
39653,10068,2,10/11/2016 0:00,,
39654,1664,5,10/11/2016 0:00,1489,
39655,250,2,10/11/2016 0:00,,
39656,249,2,10/11/2016 0:00,,
39657,249,5,10/11/2016 0:00,90,
39658,6698,2,10/11/2016 0:00,,
39659,10075,2,10/11/2016 0:00,,
39660,10072,2,10/11/2016 0:00,,
39661,10074,2,10/11/2016 0:00,,
39662,10070,2,10/11/2016 0:00,,
39663,10073,2,10/11/2016 0:00,,
39664,10068,2,10/11/2016 0:00,,
39665,4756,2,10/11/2016 0:00,,
39666,4757,2,10/11/2016 0:00,,
39667,10067,2,10/11/2016 0:00,,
39668,4921,2,10/11/2016 0:00,,
39670,4763,2,10/11/2016 0:00,,
39671,10066,2,10/11/2016 0:00,,
39672,10063,2,10/11/2016 0:00,,
39673,10065,2,10/11/2016 0:00,,
39674,10062,2,10/11/2016 0:00,,
39675,10061,2,10/11/2016 0:00,,
39676,10070,16,11/11/2016 0:00,,
39677,10074,1,11/11/2016 0:00,,
39678,748,5,11/11/2016 0:00,14353,
39679,10072,16,11/11/2016 0:00,,
39680,10074,2,11/11/2016 0:00,,
39681,10072,2,11/11/2016 0:00,,
39682,4756,2,11/11/2016 0:00,,
39683,4757,2,11/11/2016 0:00,,
39684,10075,2,11/11/2016 0:00,,
39686,10077,2,11/11/2016 0:00,,
39687,10079,2,11/11/2016 0:00,,
39688,10077,2,11/11/2016 0:00,,
39689,10080,2,11/11/2016 0:00,,
39690,10079,2,11/11/2016 0:00,,
39691,10078,2,11/11/2016 0:00,,
39692,10076,2,11/11/2016 0:00,,
39694,10080,2,11/11/2016 0:00,,
39695,10060,2,11/11/2016 0:00,,
39696,10065,2,11/11/2016 0:00,,
39697,786,5,11/11/2016 0:00,14358,
39698,10070,2,12/11/2016 0:00,,
39699,10077,2,12/11/2016 0:00,,
39700,10080,2,12/11/2016 0:00,,
39701,10072,2,12/11/2016 0:00,,
39702,10059,2,12/11/2016 0:00,,
39704,3670,2,12/11/2016 0:00,,
39705,3631,2,12/11/2016 0:00,,
39706,10059,2,12/11/2016 0:00,,
39707,10077,2,12/11/2016 0:00,,
39708,10081,2,12/11/2016 0:00,,
39709,10032,2,12/11/2016 0:00,,
39710,10069,15,12/11/2016 0:00,,
39711,10069,10,12/11/2016 0:00,,
39712,10071,15,12/11/2016 0:00,,
39713,10071,15,12/11/2016 0:00,,
39714,10071,3,12/11/2016 0:00,,
39715,10007,16,12/11/2016 0:00,,
39716,6583,2,12/11/2016 0:00,,
39717,10080,2,12/11/2016 0:00,,
39718,10070,2,12/11/2016 0:00,,
39719,5729,2,12/11/2016 0:00,,
39720,2009,2,12/11/2016 0:00,,
39721,2009,5,12/11/2016 0:00,14369,
39722,10085,2,12/11/2016 0:00,,
39723,10073,2,12/11/2016 0:00,,
39724,10070,2,12/11/2016 0:00,,
39725,10085,2,12/11/2016 0:00,,
39726,10085,2,12/11/2016 0:00,,
39727,10083,2,12/11/2016 0:00,,
39728,10084,2,12/11/2016 0:00,,
39729,10082,2,12/11/2016 0:00,,
39730,10081,2,12/11/2016 0:00,,
39731,10008,2,12/11/2016 0:00,,
39732,10007,2,12/11/2016 0:00,,
39733,10082,16,12/11/2016 0:00,,
39734,10083,16,12/11/2016 0:00,,
39735,10089,2,12/11/2016 0:00,,
39736,10086,2,12/11/2016 0:00,,
39737,10088,2,12/11/2016 0:00,,
39738,10091,2,13/11/2016 0:00,,
39739,10060,2,13/11/2016 0:00,,
39740,10061,2,13/11/2016 0:00,,
39741,10074,2,13/11/2016 0:00,,
39742,10085,2,13/11/2016 0:00,,
39743,10080,2,13/11/2016 0:00,,
39744,10083,2,13/11/2016 0:00,,
39745,10092,10,13/11/2016 0:00,,
39746,562,5,13/11/2016 0:00,14376,
39747,10092,15,13/11/2016 0:00,,
39748,10092,10,13/11/2016 0:00,,
39749,10092,3,13/11/2016 0:00,,
39750,10039,15,13/11/2016 0:00,,
39751,10084,2,13/11/2016 0:00,,
39753,10090,2,13/11/2016 0:00,,
39754,10088,2,13/11/2016 0:00,,
39755,1850,2,13/11/2016 0:00,,
39757,10091,2,13/11/2016 0:00,,
39758,10088,2,13/11/2016 0:00,,
39759,10089,2,13/11/2016 0:00,,
39760,10083,2,14/11/2016 0:00,,
39761,10088,2,14/11/2016 0:00,,
39764,10085,2,14/11/2016 0:00,,
39765,10089,2,14/11/2016 0:00,,
39766,9965,2,14/11/2016 0:00,,
39767,10099,3,14/11/2016 0:00,,
39768,10091,2,14/11/2016 0:00,,
39769,10096,15,14/11/2016 0:00,,
39770,10077,5,14/11/2016 0:00,12988,
39771,266,2,14/11/2016 0:00,,
39772,10094,2,14/11/2016 0:00,,
39773,10095,2,14/11/2016 0:00,,
39774,10098,2,14/11/2016 0:00,,
39775,10099,2,14/11/2016 0:00,,
39776,10100,2,14/11/2016 0:00,,
39777,273,2,14/11/2016 0:00,,
39778,266,5,14/11/2016 0:00,13995,
39779,10084,2,15/11/2016 0:00,,
39780,10081,2,15/11/2016 0:00,,
39781,10094,2,15/11/2016 0:00,,
39782,10096,2,15/11/2016 0:00,,
39783,5614,2,15/11/2016 0:00,,
39784,10059,2,15/11/2016 0:00,,
39785,10106,2,15/11/2016 0:00,,
39786,5363,2,15/11/2016 0:00,,
39787,7497,2,15/11/2016 0:00,,
39788,7189,2,15/11/2016 0:00,,
39789,7271,2,15/11/2016 0:00,,
39790,10106,2,15/11/2016 0:00,,
39791,10054,2,15/11/2016 0:00,,
39792,10101,16,15/11/2016 0:00,,
39793,10094,16,15/11/2016 0:00,,
39794,10102,16,15/11/2016 0:00,,
39795,10108,2,15/11/2016 0:00,,
39796,10102,2,15/11/2016 0:00,,
39797,10094,2,15/11/2016 0:00,,
39798,10093,2,15/11/2016 0:00,,
39799,10101,2,15/11/2016 0:00,,
39800,10107,2,15/11/2016 0:00,,
39801,10106,2,15/11/2016 0:00,,
39802,10105,2,15/11/2016 0:00,,
39803,10104,2,15/11/2016 0:00,,
39804,10103,2,15/11/2016 0:00,,
39805,10100,2,15/11/2016 0:00,,
39806,10099,2,15/11/2016 0:00,,
39807,10091,2,15/11/2016 0:00,,
39808,10098,2,15/11/2016 0:00,,
39809,10090,2,15/11/2016 0:00,,
39810,10086,2,15/11/2016 0:00,,
39811,10088,2,15/11/2016 0:00,,
39812,10089,2,15/11/2016 0:00,,
39813,10087,2,15/11/2016 0:00,,
39814,273,2,15/11/2016 0:00,,
39815,10108,2,15/11/2016 0:00,,
39816,10110,2,15/11/2016 0:00,,
39817,10109,2,15/11/2016 0:00,,
39818,10093,2,15/11/2016 0:00,,
39819,10103,3,15/11/2016 0:00,,
39820,10084,2,15/11/2016 0:00,,
39822,10111,2,15/11/2016 0:00,,
39823,10108,2,15/11/2016 0:00,,
39824,10106,2,15/11/2016 0:00,,
39825,10111,2,16/11/2016 0:00,,
39826,10088,2,16/11/2016 0:00,,
39827,10089,2,16/11/2016 0:00,,
39828,10074,2,16/11/2016 0:00,,
39829,10088,5,16/11/2016 0:00,1652,
39830,10112,2,16/11/2016 0:00,,
39831,10108,2,16/11/2016 0:00,,
39832,9965,2,16/11/2016 0:00,,
39833,9973,2,16/11/2016 0:00,,
39834,10109,2,16/11/2016 0:00,,
39835,10113,2,16/11/2016 0:00,,
39836,10113,2,16/11/2016 0:00,,
39837,10109,2,16/11/2016 0:00,,
39838,10107,16,16/11/2016 0:00,,
39839,10110,2,16/11/2016 0:00,,
39840,10111,2,16/11/2016 0:00,,
39844,10111,1,16/11/2016 0:00,,
39845,10115,2,16/11/2016 0:00,,
39846,10114,2,16/11/2016 0:00,,
39847,10109,2,16/11/2016 0:00,,
39848,10113,2,16/11/2016 0:00,,
39849,10112,2,16/11/2016 0:00,,
39850,10111,2,16/11/2016 0:00,,
39851,10110,2,16/11/2016 0:00,,
39852,6949,2,16/11/2016 0:00,,
39853,10118,2,17/11/2016 0:00,,
39854,10111,2,17/11/2016 0:00,,
39855,10105,8,17/11/2016 0:00,334,500
39856,10105,2,17/11/2016 0:00,,
39857,7248,2,17/11/2016 0:00,,
39858,7209,2,17/11/2016 0:00,,
39859,10078,3,17/11/2016 0:00,,
39860,2065,2,17/11/2016 0:00,,
39861,10090,1,17/11/2016 0:00,,
39862,10105,2,17/11/2016 0:00,,
39863,1393,2,17/11/2016 0:00,,
39864,10105,2,17/11/2016 0:00,,
39865,10105,5,17/11/2016 0:00,12988,
39866,10111,2,17/11/2016 0:00,,
39867,10105,2,17/11/2016 0:00,,
39868,10078,16,17/11/2016 0:00,,
39869,10118,16,17/11/2016 0:00,,
39870,10039,15,17/11/2016 0:00,,
39871,10096,15,17/11/2016 0:00,,
39872,10116,2,17/11/2016 0:00,,
39873,10080,1,17/11/2016 0:00,,
39874,10077,5,17/11/2016 0:00,9529,
39875,10118,2,17/11/2016 0:00,,
39876,10116,2,17/11/2016 0:00,,
39877,10121,2,17/11/2016 0:00,,
39878,10119,2,17/11/2016 0:00,,
39879,10117,2,17/11/2016 0:00,,
39880,10122,2,17/11/2016 0:00,,
39881,10120,2,17/11/2016 0:00,,
39882,10116,2,17/11/2016 0:00,,
39883,7280,2,17/11/2016 0:00,,
39884,10126,2,18/11/2016 0:00,,
39885,10126,2,18/11/2016 0:00,,
39886,10124,2,18/11/2016 0:00,,
39887,10125,16,18/11/2016 0:00,,
39888,10120,2,18/11/2016 0:00,,
39889,10124,2,18/11/2016 0:00,,
39890,9323,10,18/11/2016 0:00,,
39891,10115,2,18/11/2016 0:00,,
39892,3392,16,18/11/2016 0:00,,
39893,5479,2,18/11/2016 0:00,,
39894,3336,2,18/11/2016 0:00,,
39895,3333,2,18/11/2016 0:00,,
39896,10118,2,18/11/2016 0:00,,
39897,10128,10,18/11/2016 0:00,,
39898,10128,3,18/11/2016 0:00,,
39899,10127,2,18/11/2016 0:00,,
39900,10127,1,18/11/2016 0:00,,
39901,10124,2,18/11/2016 0:00,,
39902,10120,2,18/11/2016 0:00,,
39903,10122,1,18/11/2016 0:00,,
39904,10129,2,18/11/2016 0:00,,
39905,3391,2,18/11/2016 0:00,,
39906,10123,2,18/11/2016 0:00,,
39907,10127,2,18/11/2016 0:00,,
39908,10125,2,18/11/2016 0:00,,
39909,10126,2,18/11/2016 0:00,,
39910,10124,2,18/11/2016 0:00,,
39911,10130,16,18/11/2016 0:00,,
39912,10124,2,18/11/2016 0:00,,
39913,10130,2,18/11/2016 0:00,,
39914,10131,2,18/11/2016 0:00,,
39915,10124,2,18/11/2016 0:00,,
39916,10132,16,18/11/2016 0:00,,
39917,10130,2,19/11/2016 0:00,,
39918,10131,2,19/11/2016 0:00,,
39919,10130,2,19/11/2016 0:00,,
39920,10131,2,19/11/2016 0:00,,
39921,10116,2,19/11/2016 0:00,,
39922,10135,2,19/11/2016 0:00,,
39924,10133,15,19/11/2016 0:00,,
39925,10131,16,19/11/2016 0:00,,
39926,10057,16,19/11/2016 0:00,,
39927,8989,2,19/11/2016 0:00,,
39928,10062,2,19/11/2016 0:00,,
39929,7760,2,19/11/2016 0:00,,
39930,9312,2,19/11/2016 0:00,,
39931,10139,2,19/11/2016 0:00,,
